dataset,seed,hidden_dim_1,hidden_dim_2,mlp_dim,dropout,learning_rate,num_layers_LSTM,num_layers_GRU,trained_epochs,valid_loss,train_loss
networkbancor,42,64,32,64,0.001,0.2,2,2,126,613508.9840959822,238495.87890625
networkbancor,42,64,64,32,0.0001,0.2,2,2,731,739445.5689174107,108142.015625
networkbancor,42,64,64,32,0.001,0.2,2,2,126,603317.150251116,234920.41015625
networkbancor,42,64,64,64,0.0001,0.2,2,2,469,731121.0496651785,108861.90625
networkbancor,42,64,64,64,0.001,0.2,2,2,152,592020.6821986607,246493.25
networkbancor,42,64,128,32,0.0001,0.2,2,2,497,722342.9489397322,106882.9609375
networkbancor,42,64,128,32,0.001,0.2,2,2,148,591975.6882672991,240935.11067708334
networkbancor,42,64,128,64,0.0001,0.2,2,2,327,691701.0714285715,111904.19010416667
networkbancor,42,64,128,64,0.001,0.2,2,2,126,584901.119280134,245274.99348958334
networkbancor,42,64,256,32,0.0001,0.2,2,2,328,701313.7405133928,112435.04427083333
networkbancor,42,64,256,32,0.001,0.2,2,2,137,570663.5224609375,237521.85807291666
networkbancor,42,64,256,64,0.0001,0.2,2,2,247,692216.9760044643,112232.96875
networkbancor,42,64,256,64,0.001,0.2,2,2,137,586541.0837053572,244139.1953125
networkbancor,42,128,32,32,0.0001,0.2,2,2,892,735337.3306361607,107431.0625
networkbancor,42,128,32,32,0.001,0.2,2,2,126,608353.6083984375,207311.68359375
networkbancor,42,128,32,64,0.0001,0.2,2,2,597,715356.70703125,108199.27604166667
networkbancor,42,128,32,64,0.001,0.2,2,2,126,572141.8666992188,241268.4609375
networkbancor,42,128,64,32,0.0001,0.2,2,2,736,729330.6808035715,108733.23177083333
networkbancor,42,128,64,32,0.001,0.2,2,2,126,581528.3371930803,230168.46875
networkbancor,42,128,64,64,0.0001,0.2,2,2,430,711928.5884486607,110412.28645833333
networkbancor,42,128,64,64,0.001,0.2,2,2,152,569969.8148716518,244411.52473958334
networkbancor,42,128,128,32,0.0001,0.2,2,2,512,736584.6886160715,108868.21875
networkbancor,42,128,128,32,0.001,0.2,2,2,126,614677.2958984375,237054.71875
networkbancor,42,128,128,64,0.0001,0.2,2,2,338,706717.8013392857,110420.08854166667
networkbancor,42,128,128,64,0.001,0.2,2,2,132,601800.0750558035,242751.51041666666
networkbancor,42,128,256,32,0.0001,0.2,2,2,372,726922.78515625,107767.3125
networkbancor,42,128,256,32,0.001,0.2,2,2,146,606650.183733259,238140.95052083334
networkbancor,42,128,256,64,0.0001,0.2,2,2,260,701340.4436383928,113306.5234375
networkbancor,42,128,256,64,0.001,0.2,2,2,126,577185.9404296875,246214.96614583334
networkbancor,42,256,32,32,0.0001,0.2,2,2,894,729201.5714285715,108386.19791666667
networkbancor,42,256,32,32,0.001,0.2,2,2,126,593189.7059151785,206750.87630208334
networkbancor,42,256,32,64,0.0001,0.2,2,2,607,738103.1685267857,107566.9296875
networkbancor,42,256,32,64,0.001,0.2,2,2,126,609534.6382533482,238766.91927083334
networkbancor,42,256,64,32,0.0001,0.2,2,2,702,762347.5569196428,106207.0703125
networkbancor,42,256,64,32,0.001,0.2,2,2,126,615921.3897879465,234537.1328125
networkbancor,42,256,64,64,0.0001,0.2,2,2,433,717523.1294642857,108715.16666666667
networkbancor,42,256,64,64,0.001,0.2,2,2,126,585425.685407366,244322.62890625
networkbancor,42,256,128,32,0.0001,0.2,2,2,529,738189.0616629465,107402.15104166667
networkbancor,42,256,128,32,0.001,0.2,2,2,126,604860.154436384,240491.3984375
networkbancor,42,256,128,64,0.0001,0.2,2,2,317,716496.6255580357,108623.92447916667
networkbancor,42,256,128,64,0.001,0.2,2,2,146,574161.4578683035,244255.33984375
networkbancor,42,256,256,32,0.0001,0.2,2,2,353,712562.8920200893,109824.94270833333
networkbancor,42,256,256,32,0.001,0.2,2,2,146,598269.0591517857,236998.70833333334
networkbancor,42,256,256,64,0.0001,0.2,2,2,259,694688.4416852678,114076.34375
networkbancor,42,256,256,64,0.001,0.2,2,2,149,579273.367047991,244757.5625
networkbancor,42,512,32,32,0.0001,0.2,2,2,884,733219.1060267857,107749.87239583333
networkbancor,42,512,32,32,0.001,0.2,2,2,126,596165.1810825893,205836.54427083334
networkbancor,42,512,32,64,0.0001,0.2,2,2,620,723409.220703125,108454.42708333333
networkbancor,42,512,32,64,0.001,0.2,2,2,126,596745.0143694197,238996.72135416666
networkbancor,42,512,64,32,0.0001,0.2,2,2,657,729933.677734375,107441.64583333333
networkbancor,42,512,64,32,0.001,0.2,2,2,126,577943.98828125,234375.05208333334
networkbancor,42,512,64,64,0.0001,0.2,2,2,448,733030.7444196428,110245.73177083333
networkbancor,42,512,64,64,0.001,0.2,2,2,155,565072.1144670759,245208.83723958334
networkbancor,42,512,128,32,0.0001,0.2,2,2,627,754492.2388392857,105477.48177083333
networkbancor,42,512,128,32,0.001,0.2,2,2,126,578326.0373883928,240137.46223958334
networkbancor,42,512,128,64,0.0001,0.2,2,2,312,699399.1258370535,112776.41145833333
networkbancor,42,512,128,64,0.001,0.2,2,2,132,580977.3038504465,245484.6796875
networkbancor,42,512,256,32,0.0001,0.2,2,2,360,703267.3314732143,109093.35416666667
networkbancor,42,512,256,32,0.001,0.2,2,2,188,598518.9305245535,239084.63541666666
networkbancor,42,512,256,64,0.0001,0.2,2,2,270,691578.6746651785,111908.96875
networkbancor,42,512,256,64,0.001,0.2,2,2,136,589568.3309151785,240162.8203125
networkbancor,42,64,32,32,0.0001,0.35,2,2,864,750876.5072544643,106672.796875
networkbancor,42,64,32,32,0.001,0.35,2,2,126,621846.9740513393,203411.1015625
networkbancor,42,64,32,64,0.0001,0.35,2,2,584,731535.3822544643,107024.33854166667
networkbancor,42,64,32,64,0.001,0.35,2,2,128,603845.404296875,229859.84635416666
networkbancor,42,64,64,32,0.0001,0.35,2,2,634,722004.6869419643,105242.06770833333
networkbancor,42,64,64,32,0.001,0.35,2,2,126,617186.8267299107,226126.08072916666
networkbancor,42,64,64,64,0.0001,0.35,2,2,443,705817.1512276785,106985.27864583333
networkbancor,42,64,64,64,0.001,0.35,2,2,161,605642.4294084822,238322.92057291666
networkbancor,42,64,128,32,0.0001,0.35,2,2,557,780960.7952008928,106851.875
networkbancor,42,64,128,32,0.001,0.35,2,2,126,616084.2193080357,219924.96744791666
networkbancor,42,64,128,64,0.0001,0.35,2,2,320,695155.6196986607,112212.296875
networkbancor,42,64,128,64,0.001,0.35,2,2,145,587740.494140625,218699.57942708334
networkbancor,42,64,256,32,0.0001,0.35,2,2,361,740417.7477678572,107277.09114583333
networkbancor,42,64,256,32,0.001,0.35,2,2,136,572629.05078125,215930.24739583334
networkbancor,42,64,256,64,0.0001,0.35,2,2,237,694938.558733259,112534.7734375
networkbancor,42,64,256,64,0.001,0.35,2,2,145,614885.0337611607,236143.59375
networkbancor,42,128,32,32,0.0001,0.35,2,2,851,751411.4933035715,105418.94270833333
networkbancor,42,128,32,32,0.001,0.35,2,2,126,612668.4715401785,192341.69791666666
networkbancor,42,128,32,64,0.0001,0.35,2,2,573,742613.1085379465,106675.03385416667
networkbancor,42,128,32,64,0.001,0.35,2,2,126,613457.876953125,229628.5234375
networkbancor,42,128,64,32,0.0001,0.35,2,2,640,758867.6065848215,105987.19010416667
networkbancor,42,128,64,32,0.001,0.35,2,2,126,634986.4969308035,217007.90885416666
networkbancor,42,128,64,64,0.0001,0.35,2,2,418,721071.1079799107,109630.66145833333
networkbancor,42,128,64,64,0.001,0.35,2,2,126,594799.0688476562,234154.51041666666
networkbancor,42,128,128,32,0.0001,0.35,2,2,503,761060.248046875,107353.63802083333
networkbancor,42,128,128,32,0.001,0.35,2,2,126,634169.0714285715,220214.03385416666
networkbancor,42,128,128,64,0.0001,0.35,2,2,316,719154.111328125,109312.73958333333
networkbancor,42,128,128,64,0.001,0.35,2,2,152,598853.1351841518,236214.27734375
networkbancor,42,128,256,32,0.0001,0.35,2,2,328,690071.4285714285,107511.046875
networkbancor,42,128,256,32,0.001,0.35,2,2,131,609416.1545758928,217378.46223958334
networkbancor,42,128,256,64,0.0001,0.35,2,2,253,698900.55078125,111928.50520833333
networkbancor,42,128,256,64,0.001,0.35,2,2,126,593360.7578125,232644.72265625
networkbancor,42,256,32,32,0.0001,0.35,2,2,841,768271.6400669643,104650.359375
networkbancor,42,256,32,32,0.001,0.35,2,2,126,628766.4458705357,197852.90364583334
networkbancor,42,256,32,64,0.0001,0.35,2,2,583,732727.4626116072,106748.16145833333
networkbancor,42,256,32,64,0.001,0.35,2,2,126,617734.3404017857,225588.6953125
networkbancor,42,256,64,32,0.0001,0.35,2,2,631,731046.4654017857,106492.4453125
networkbancor,42,256,64,32,0.001,0.35,2,2,126,609214.0775669643,219655.29427083334
networkbancor,42,256,64,64,0.0001,0.35,2,2,444,730292.1104910715,108570.359375
networkbancor,42,256,64,64,0.001,0.35,2,2,159,610349.5287388393,239447.97135416666
networkbancor,42,256,128,32,0.0001,0.35,2,2,500,770729.0100446428,106532.26302083333
networkbancor,42,256,128,32,0.001,0.35,2,2,159,658271.4040178572,221215.55989583334
networkbancor,42,256,128,64,0.0001,0.35,2,2,348,695332.228515625,109607.30989583333
networkbancor,42,256,128,64,0.001,0.35,2,2,156,584329.4673549107,237620.76692708334
networkbancor,42,256,256,32,0.0001,0.35,2,2,365,695707.7820870535,107807.34375
networkbancor,42,256,256,32,0.001,0.35,2,2,140,638266.9695870535,220692.25
networkbancor,42,256,256,64,0.0001,0.35,2,2,230,687515.3154296875,114045.35677083333
networkbancor,42,256,256,64,0.001,0.35,2,2,164,617093.1001674107,236507.08723958334
networkbancor,42,512,32,32,0.0001,0.35,2,2,882,749587.2840401785,105501.44791666667
networkbancor,42,512,32,32,0.001,0.35,2,2,126,633540.5627790178,194457.17578125
networkbancor,42,512,32,64,0.0001,0.35,2,2,587,740316.3582589285,106320.67708333333
networkbancor,42,512,32,64,0.001,0.35,2,2,126,597492.35546875,224059.3359375
networkbancor,42,512,64,32,0.0001,0.35,2,2,598,745239.3989955357,107769.90364583333
networkbancor,42,512,64,32,0.001,0.35,2,2,126,613607.4361049107,222686.02734375
networkbancor,42,512,64,64,0.0001,0.35,2,2,451,752906.1015625,108185.19270833333
networkbancor,42,512,64,64,0.001,0.35,2,2,128,610576.9261997768,235387.39192708334
networkbancor,42,512,128,32,0.0001,0.35,2,2,526,720518.90625,107013.36197916667
networkbancor,42,512,128,32,0.001,0.35,2,2,126,631006.9051339285,219941.10677083334
networkbancor,42,512,128,64,0.0001,0.35,2,2,357,735026.1662946428,108995.63802083333
networkbancor,42,512,128,64,0.001,0.35,2,2,128,616962.76171875,235512.85677083334
networkbancor,42,512,256,32,0.0001,0.35,2,2,349,748701.8716517857,108949.45833333333
networkbancor,42,512,256,32,0.001,0.35,2,2,178,632856.7918526785,216182.52213541666
networkbancor,42,512,256,64,0.0001,0.35,2,2,232,706073.9143415178,113444.984375
networkbancor,42,512,256,64,0.001,0.35,2,2,128,603936.5050223215,234075.29427083334
networkbancor,42,64,32,32,0.0001,0.5,2,2,882,820060.6149553572,101388.83333333333
networkbancor,42,64,32,32,0.001,0.5,2,2,126,697922.9034598215,168716.796875
networkbancor,42,64,32,64,0.0001,0.5,2,2,615,742350.078125,104758.703125
networkbancor,42,64,32,64,0.001,0.5,2,2,145,649878.1841517857,207614.01953125
networkbancor,42,64,64,32,0.0001,0.5,2,2,691,722932.2809709822,104942.28645833333
networkbancor,42,64,64,32,0.001,0.5,2,2,126,632837.3909040178,195058.4453125
networkbancor,42,64,64,64,0.0001,0.5,2,2,419,758998.2271205357,107089.35416666667
networkbancor,42,64,64,64,0.001,0.5,2,2,149,660082.2882254465,220759.89583333334
networkbancor,42,64,128,32,0.0001,0.5,2,2,497,764223.5625,105129.4296875
networkbancor,42,64,128,32,0.001,0.5,2,2,127,631617.1378348215,203975.30729166666
networkbancor,42,64,128,64,0.0001,0.5,2,2,332,739267.4779575893,109253.6640625
networkbancor,42,64,128,64,0.001,0.5,2,2,137,629937.1236049107,225185.7265625
networkbancor,42,64,256,32,0.0001,0.5,2,2,361,718281.7405133928,101930.73958333333
networkbancor,42,64,256,32,0.001,0.5,2,2,145,662334.1685267857,198674.56770833334
networkbancor,42,64,256,64,0.0001,0.5,2,2,229,690656.52734375,109150.52864583333
networkbancor,42,64,256,64,0.001,0.5,2,2,127,629628.1930803572,220095.79557291666
networkbancor,42,128,32,32,0.0001,0.5,2,2,870,766111.6540178572,102042.92708333333
networkbancor,42,128,32,32,0.001,0.5,2,2,126,691396.3694196428,176887.56901041666
networkbancor,42,128,32,64,0.0001,0.5,2,2,610,788777.83203125,104318.13802083333
networkbancor,42,128,32,64,0.001,0.5,2,2,126,595622.8920200893,210029.95442708334
networkbancor,42,128,64,32,0.0001,0.5,2,2,709,751018.2497209822,101361.16927083333
networkbancor,42,128,64,32,0.001,0.5,2,2,126,654737.0814732143,196876.19140625
networkbancor,42,128,64,64,0.0001,0.5,2,2,434,715320.2857142857,105838.22395833333
networkbancor,42,128,64,64,0.001,0.5,2,2,160,621711.1462053572,220349.69270833334
networkbancor,42,128,128,32,0.0001,0.5,2,2,485,745133.8482142857,104490.38802083333
networkbancor,42,128,128,32,0.001,0.5,2,2,143,625205.6481584822,203581.26302083334
networkbancor,42,128,128,64,0.0001,0.5,2,2,329,714701.9402901785,107341.484375
networkbancor,42,128,128,64,0.001,0.5,2,2,127,606701.8702566965,228484.33072916666
networkbancor,42,128,256,32,0.0001,0.5,2,2,397,769298.4927455357,103374.20833333333
networkbancor,42,128,256,32,0.001,0.5,2,2,130,584479.3565848215,199849.28776041666
networkbancor,42,128,256,64,0.0001,0.5,2,2,236,719702.7765066965,111122.84895833333
networkbancor,42,128,256,64,0.001,0.5,2,2,169,617729.8627232143,221093.8203125
networkbancor,42,256,32,32,0.0001,0.5,2,2,878,752738.9503348215,102011.20572916667
networkbancor,42,256,32,32,0.001,0.5,2,2,126,649908.8755580357,172595.83854166666
networkbancor,42,256,32,64,0.0001,0.5,2,2,597,730905.1216517857,104518.91666666667
networkbancor,42,256,32,64,0.001,0.5,2,2,126,639255.8409598215,209830.65885416666
networkbancor,42,256,64,32,0.0001,0.5,2,2,637,808331.6657366072,103520.43229166667
networkbancor,42,256,64,32,0.001,0.5,2,2,127,693729.0823102678,206685.02083333334
networkbancor,42,256,64,64,0.0001,0.5,2,2,448,747933.2126116072,106549.15104166667
networkbancor,42,256,64,64,0.001,0.5,2,2,192,605501.2572544643,223555.04817708334
networkbancor,42,256,128,32,0.0001,0.5,2,2,503,737102.84375,101940.08072916667
networkbancor,42,256,128,32,0.001,0.5,2,2,144,624894.7751116072,195887.88020833334
networkbancor,42,256,128,64,0.0001,0.5,2,2,315,722613.1397879465,107873.22395833333
networkbancor,42,256,128,64,0.001,0.5,2,2,189,615174.1322544643,226828.6796875
networkbancor,42,256,256,32,0.0001,0.5,2,2,385,723662.2176339285,103095.0390625
networkbancor,42,256,256,32,0.001,0.5,2,2,128,640416.7483258928,206927.27083333334
networkbancor,42,256,256,64,0.0001,0.5,2,2,255,704577.21875,109809.91145833333
networkbancor,42,256,256,64,0.001,0.5,2,2,156,600351.2018694197,220915.46484375
networkbancor,42,512,32,32,0.0001,0.5,2,2,868,778122.4776785715,101179.41927083333
networkbancor,42,512,32,32,0.001,0.5,2,2,126,711222.3303571428,172973.3828125
networkbancor,42,512,32,64,0.0001,0.5,2,2,602,729482.8373325893,105008.5703125
networkbancor,42,512,32,64,0.001,0.5,2,2,126,621440.8998325893,211152.01302083334
networkbancor,42,512,64,32,0.0001,0.5,2,2,644,703154.5479910715,103493.87760416667
networkbancor,42,512,64,32,0.001,0.5,2,2,126,631915.3722098215,200749.4453125
networkbancor,42,512,64,64,0.0001,0.5,2,2,426,767858.8203125,106960.69270833333
networkbancor,42,512,64,64,0.001,0.5,2,2,126,633346.5248325893,221866.65625
networkbancor,42,512,128,32,0.0001,0.5,2,2,521,739221.2327008928,104784.47916666667
networkbancor,42,512,128,32,0.001,0.5,2,2,144,663874.2790178572,213860.32421875
networkbancor,42,512,128,64,0.0001,0.5,2,2,344,708327.0061383928,108796.15625
networkbancor,42,512,128,64,0.001,0.5,2,2,146,580267.8722098215,226947.49869791666
networkbancor,42,512,256,32,0.0001,0.5,2,2,347,718907.9681919643,107304.72916666667
networkbancor,42,512,256,32,0.001,0.5,2,2,126,613306.3152901785,203098.64713541666
networkbancor,42,512,256,64,0.0001,0.5,2,2,255,717163.5792410715,110758.76302083333
networkbancor,42,512,256,64,0.001,0.5,2,2,126,609497.8210100447,223993.75520833334
networkcentra,42,64,32,32,0.0001,0,3,3,766,975320.8237304688,23320.277994791668
networkcentra,42,64,32,32,0.001,0,3,3,126,651558.0725911459,133817.98177083334
networkcentra,42,64,32,64,0.0001,0,3,3,483,963560.5916341146,23211.579427083332
networkcentra,42,64,32,64,0.001,0,3,3,126,546466.5558268229,390533.1770833333
networkcentra,42,64,64,32,0.0001,0,3,3,495,964903.5673828125,23366.41796875
networkcentra,42,64,64,32,0.001,0,3,3,126,552438.3642578125,352595.7083333333
networkcentra,42,64,64,64,0.0001,0,3,3,394,957608.6861979166,23359.7421875
networkcentra,42,64,64,64,0.001,0,3,3,136,533921.4576822916,389074.4479166667
networkcentra,42,64,128,32,0.0001,0,3,3,378,958782.2877604166,24392.3046875
networkcentra,42,64,128,32,0.001,0,3,3,138,535404.59375,394931.75
networkcentra,42,64,128,64,0.0001,0,3,3,292,945062.4887695312,24036.097005208332
networkcentra,42,64,128,64,0.001,0,3,3,126,534531.5201822916,400501.8645833333
networkcentra,42,64,256,32,0.0001,0,3,3,274,943011.8307291666,22997.574869791668
networkcentra,42,64,256,32,0.001,0,3,3,151,534249.5218098959,412540.59375
networkcentra,42,64,256,64,0.0001,0,3,3,218,920858.1559244791,23805.99609375
networkcentra,42,64,256,64,0.001,0,3,3,127,533781.5885416666,417127.5
networkcentra,42,128,32,32,0.0001,0,3,3,740,975065.0590820312,23212.948567708332
networkcentra,42,128,32,32,0.001,0,3,3,126,580938.9272460938,243328.76041666666
networkcentra,42,128,32,64,0.0001,0,3,3,568,968642.8963216146,23588.513020833332
networkcentra,42,128,32,64,0.001,0,3,3,126,549271.0291341146,381185.3541666667
networkcentra,42,128,64,32,0.0001,0,3,3,548,969419.1860351562,23067.931640625
networkcentra,42,128,64,32,0.001,0,3,3,126,552619.1253255209,352526.84375
networkcentra,42,128,64,64,0.0001,0,3,3,360,953038.8798828125,24081.798828125
networkcentra,42,128,64,64,0.001,0,3,3,135,534070.2945963541,388679.1458333333
networkcentra,42,128,128,32,0.0001,0,3,3,341,953364.7543945312,23477.048177083332
networkcentra,42,128,128,32,0.001,0,3,3,126,546527.966796875,388041.9375
networkcentra,42,128,128,64,0.0001,0,3,3,265,938598.0534667969,23479.962239583332
networkcentra,42,128,128,64,0.001,0,3,3,126,533860.1510416666,402293.46875
networkcentra,42,128,256,32,0.0001,0,3,3,276,941309.3736979166,25299.686197916668
networkcentra,42,128,256,32,0.001,0,3,3,144,534240.2939453125,413272.3958333333
networkcentra,42,128,256,64,0.0001,0,3,3,181,905042.9744466146,26305.453125
networkcentra,42,128,256,64,0.001,0,3,3,126,533992.5986328125,415640.7708333333
networkcentra,42,256,32,32,0.0001,0,3,3,956,978866.8701171875,23067.909505208332
networkcentra,42,256,32,32,0.001,0,3,3,126,575226.9208984375,257749.55208333334
networkcentra,42,256,32,64,0.0001,0,3,3,476,962910.4046223959,23221.034505208332
networkcentra,42,256,32,64,0.001,0,3,3,126,551372.4717610677,361702.1041666667
networkcentra,42,256,64,32,0.0001,0,3,3,496,964599.5724283854,23681.751302083332
networkcentra,42,256,64,32,0.001,0,3,3,126,547769.0528971354,394370.7291666667
networkcentra,42,256,64,64,0.0001,0,3,3,355,950977.1124674479,24122.421875
networkcentra,42,256,64,64,0.001,0,3,3,140,535146.7307942709,389389.9583333333
networkcentra,42,256,128,32,0.0001,0,3,3,367,956170.3697916666,24219.863932291668
networkcentra,42,256,128,32,0.001,0,3,3,146,535331.2867838541,395507.3333333333
networkcentra,42,256,128,64,0.0001,0,3,3,281,943804.298828125,24756.05078125
networkcentra,42,256,128,64,0.001,0,3,3,126,533437.58203125,403999.4375
networkcentra,42,256,256,32,0.0001,0,3,3,263,943907.7501627604,23891.129557291668
networkcentra,42,256,256,32,0.001,0,3,3,159,534458.1097005209,411437.5104166667
networkcentra,42,256,256,64,0.0001,0,3,3,200,916842.0002441406,25566.37109375
networkcentra,42,256,256,64,0.001,0,3,3,126,533734.6959635416,415882.75
networkcentra,42,512,32,32,0.0001,0,3,3,737,975412.3326822916,22192.051432291668
